committee_id,state,zipcode,transaction_date,transaction_amount
C00010603,MA,010383806,12302016,25
C00575795,NY,117631249,12022016,25
C00010603,NJ,074521603,12172016,25
C00010603,PA,176013942,12252016,25
C00580100,FL,33584,12022016,-225
C00010603,MA,020433754,12082016,10
C00010603,NJ,080532122,12242016,10
C00581199,NY,10549,12072016,100
C00010603,NY,144721127,12022016,50
C00425975,AR,722120000,12302016,35
C00010603,CA,900271737,12282016,250
C00010603,CA,911042901,12152016,25
C00033555,GA,30078,12012016,5
C00341800,VA,22308,12302016,200
C00010603,FL,328127539,12062016,25
C00010603,VA,240189005,12282016,50
C00010603,VA,236062612,12282016,50
C00010603,CA,945883592,12072016,10
C00580100,TX,77063,12152016,-1000
C00010603,CA,951282563,12282016,1000
C00575795,DC,200072313,12202016,-500
C00010603,CA,940240565,12032016,50
C00468579,IN,463107925,12262016,500
C00620021,CA,911013117,12222016,250
C00581199,CA,90068,11302016,500
C00010603,NV,891565950,12062016,10
C00010603,CA,922034103,12222016,10
C00581199,AZ,85018,12042016,500
C00004879,DC,20002,12302016,50
C00581199,CA,94065,12082016,50
C00002972,IL,610289315,12192016,25
C00458000,ID,83864,12112016,5
C00010603,VT,054015440,12082016,10
C00580100,MO,63124,12012016,550
C00458000,NC,28462,12182016,3
C00010603,CT,065115620,12172016,5
C00010603,OK,730610117,12062016,100
C00580100,WA,98053,12212016,-74
C00580100,PA,17036,12202016,50
C00010603,CA,941271034,12202016,50
C00575795,TX,787494949,12102016,200
C00010603,MA,021143224,12282016,250
C00002972,FL,336472560,12012016,20
C00461046,PA,190101726,12122016,1000
C00575795,CA,913625483,12302016,-100
C00010603,AK,995014258,12062016,50
C00580100,WA,98053,12102016,74
C00010603,CA,902926905,12172016,10
C00010603,HI,967668005,12232016,10
C00461046,PA,194601175,12052016,300
C00425975,AR,722120000,12302016,20
C00608398,FL,32550,11302016,1000
C00010603,GA,300409033,12022016,100
C00019331,WI,534052925,12262016,10
C00010603,WI,532214619,12282016,50
C00575795,OH,452491212,12012016,37
C00458000,WA,98110,12112016,1
C00341800,MD,21740,12302016,30
C00362707,CA,95134,12312016,57
C00341800,VA,22015,12302016,125
C00608398,LA,70115,12052016,2000
C00010603,CA,941212316,12032016,25
C00010603,CA,920376110,12282016,10
C00573519,CA,913775621,12212016,500
C00010603,VA,229012824,12232016,25
C00575449,NH,030496559,12162016,545
C00544957,MD,20854,12312016,100
C00580100,PA,15235,12062016,85
C00425975,AR,722120000,12302016,25
C00010603,CA,959451805,12282016,25
C00458000,AR,72113,12112016,10
C00010603,AZ,852044405,12142016,10
C00010603,MA,021383314,12162016,25
C00033555,TX,77479,12292016,10
C00010603,NH,032344341,12072016,10
C00237198,NC,27331,12312016,-2300
C00033555,FL,33983,12222016,5
C00025254,MN,551091935,12032016,50
C00550491,DC,20006,12062016,100
C00217877,CA,95258,12302016,62
C00010603,ID,837140375,12062016,10
C00010603,NM,875011337,12032016,25
C00458000,WA,98004,12112016,1
C00410324,TX,75068,12312016,125
C00010603,TX,761264228,12282016,25
C00010603,CA,921222240,12062016,10
C00033555,GA,30045,12292016,5
C00495358,VA,232363511,12032016,12
C00010603,CA,931172582,12112016,25
C00519355,NJ,07111,12052016,250
C00001305,VA,22202,12062016,300
C00010603,CA,951361815,11302016,25
C00010603,NY,100287533,12042016,50
C00458000,CA,926462957,12182016,12
C00580100,ID,83713,11302016,30
C00010603,CA,904056126,12062016,25
C00010603,MI,499311509,12052016,25
C00458000,WA,98155,12112016,3
C00575795,OH,454301900,12092016,50
C00010603,IN,477141375,12272016,10
C00425975,AR,722120000,12162016,20
C00010603,AL,351189665,12232016,25
C00025254,MN,553474765,11302016,35
C00010603,PA,190673463,12302016,50
C00002972,FL,335850301,12052016,20
C00580100,ID,83835,12232016,250
C00461046,VA,201371830,12062016,500
C00010603,CA,945981021,12272016,25
C00010603,CA,940245918,12282016,10
C00010603,NY,146082520,12132016,20
C00010603,NC,276043730,12202016,25
C00010603,NY,135015622,12282016,25
C00010603,NE,69358,12012016,25
C00010603,FL,341356833,12302016,10
C00608398,FL,32801,12022016,250
C00010603,TX,752547948,12182016,7
C00458000,NC,28203,12182016,25
C00160937,SD,57105,12152016,200
C00010603,CO,800052540,12182016,10
C00033555,AR,71854,12082016,5
C00580100,UT,84075,12212016,245
C00620518,CA,92657,12232016,5400
C00581199,WI,53402,12082016,200
C00004879,KY,40502,12302016,11
C00010603,GA,300601670,12162016,25
C00458000,CA,94608,12042016,25
C00575795,WA,982906726,12012016,25
C00438747,CO,80504,12222016,50
C00010603,CA,958153731,12072016,25
C00575795,ID,837145609,12292016,100
C00021121,NY,14052,12232016,13
C00608398,LA,70005,12012016,1000
C00617662,LA,705073005,12082016,2500
C00550491,MO,63101,12062016,150
C00458000,WA,98626,12252016,6
C00575449,KY,410171689,12162016,2700
C00505776,IL,60611,12292016,300
C00362707,CA,95134,12312016,28
C00010603,CA,916041227,11302016,10
C00581199,TX,770593114,12082016,200
C00010603,AZ,857428639,12032016,5
C00580100,WA,98053,12212016,-74
C00010603,NC,27516,12072016,25
C00002972,VA,201753812,12082016,41
C00010603,VA,222072710,12232016,5
C00575795,CA,954927921,12212016,50
C00002972,OH,432260036,12302016,57
C00550491,MO,63101,12062016,25
C00575795,NJ,088301505,12102016,50
C00033555,AL,36830,12082016,5
C00010603,NY,100750354,12282016,100
C00575795,FL,331398831,11302016,5
C00010603,TX,775114146,12282016,10
C00010603,TX,775511745,12132016,20
C00362707,CA,95134,12312016,576
C00073056,PA,183227040,12312016,80
C00010603,CA,951255528,12132016,25
C00033555,OH,43617,12222016,5
C00608398,LA,70520,12052016,500
C00394593,LA,705084221,12152016,500
C00010603,CA,914362744,12072016,10
C00458000,NY,11361,12252016,25
C00010603,NJ,078342926,12132016,10
C00579102,FL,334072032,12272016,-1250
C00575795,OR,974043146,12162016,-1
C00575795,MD,208157110,12162016,250
C00580100,CO,80526,12102016,35
C00010603,NY,114221644,12012016,25
C00540112,WA,98027,12232016,25
C00010603,IL,606165075,12092016,250
C00540112,WA,98004,12232016,25
C00580100,PA,19551,12152016,285
C00073056,CA,926274020,11302016,500
C00010603,CA,944015422,12142016,20
C00425975,NE,685080000,12302016,0
C00010603,IL,603041524,12062016,3
C00286807,RI,02818,12202016,40
C00581199,GA,30030,11302016,1000
C00589234,MN,55424,12152016,500
C00580100,WI,53188,12142016,227
C00033555,GA,30097,12082016,5
C00010603,CA,953039739,12112016,25
C00010603,NY,100257501,12282016,25
C00010603,MD,215212080,12032016,20
C00010603,FL,334335411,12172016,10
C00237495,CA,95032,12192016,156
C00010603,IL,605382929,11302016,10
C00010603,CA,952045111,12292016,25
C00461046,TX,770247034,12142016,250
C00010603,MN,551045872,12272016,10
C00010603,MO,652016259,12252016,25
C00475145,PA,184119628,12112016,-1200
C00002972,AL,362076211,12272016,41
C00286807,GU,96921,12202016,50
C00021121,NY,11782,12052016,210
C00010603,MA,010603659,12262016,25
C00010603,FL,320868850,12142016,10
C00362624,CA,956953645,12062016,500
C00575449,TX,77036,12162016,2700
C00458000,NC,28203,12252016,25
C00010603,TX,775363609,12102016,20
C00002972,AL,364203337,12302016,20
C00010603,TX,782015605,12232016,25
C00002972,IL,610362315,12192016,50
C00010603,NV,891441530,12012016,10
C00458000,CA,93401,12042016,100
C00010603,NY,100440160,12232016,50
C00550491,IL,60603,12062016,50
C00010603,NC,288032195,12122016,10
C00237198,NY,10024,12202016,-2700
C00010603,VT,054015440,12052016,25
C00073056,FL,34957,12312016,25
C00010603,IL,604129009,12162016,100
C00574889,CA,950769798,12282016,-150
C00425975,AR,722120000,12022016,20
C00010603,SC,294647911,12032016,10
C00458000,CA,95969,12182016,6
C00580100,WA,98053,12212016,-74
C00608398,LA,70818,12052016,100
C00010603,AL,352442218,12272016,10
C00010603,CA,96048,12282016,250
C00010603,WI,532123017,12252016,10
C00010603,PA,193429508,12162016,25
C00406892,CA,95054,12312016,454
C00010603,NY,101281500,12282016,10
C00010603,WI,537172145,12262016,10
C00010603,IL,602011626,12082016,25
C00580100,MI,49087,12102016,74
C00010603,TX,786345397,12272016,250
C00010603,NC,283015835,12042016,365
C00167320,CT,068702408,12132016,10
C00010603,NV,895032729,12212016,10
C00580100,PA,19072,12172016,348
C00010603,NY,117870894,12172016,25
C00237198,MD,21045,12312016,-800
C00010603,MI,482144180,12132016,10
C00509299,TX,77098,12222016,500
C00608398,LA,70438,12102016,1000
C00002972,OH,430815008,12122016,38
C00589234,MN,55127,12152016,250
C00580100,MS,38654,12012016,2100
C00581199,IL,60187,12072016,100
C00575795,NY,102680841,11302016,15
C00580100,CT,06119,12142016,225
C00010603,WA,980367971,12012016,10
C00010603,CA,921011956,12092016,25
C00544957,RI,02818,12312016,33
C00458000,WA,98368,12112016,10
C00540112,WA,98201,12232016,50
C00423871,NC,28104,12012016,125
C00010603,IL,604238021,12072016,25
C00010603,CA,931053726,12192016,50
C00010603,CA,954048638,12172016,50
C00475582,CA,93003,12052016,164
C00010603,MA,018521800,12252016,10
C00608398,LA,70002,12062016,2700
C00286807,IN,46112,12202016,40
C00580100,NY,11793,12022016,-250
C00010603,NY,100232504,12232016,25
C00580100,VA,22940,11302016,-2700
C00580100,NY,11731,12282016,30
C00580100,PA,17584,12232016,250
C00033555,GA,30620,12082016,5
C00575449,KY,402061569,12162016,2700
C00010603,NJ,078342926,12162016,10
C00580100,FL,33308,12292016,100
C00010603,CA,941311474,12182016,50
C00010603,CA,933067568,12072016,25
C00010603,GA,313166340,12132016,5
C00458000,CA,90265,12182016,25
C00010603,TX,750224502,12312016,10
C00286807,AK,99705,12202016,30
C00033555,GA,39827,12082016,5
C00010603,CA,941232452,12162016,25
C00010603,NY,100296527,12062016,100
C00010603,LA,708098531,12282016,20
C00033555,GA,30096,12082016,10
C00441808,IL,605581828,12212016,250
C00458000,CA,947051623,12252016,25
C00010603,CA,920657430,12272016,250
C00010603,MD,207451176,12192016,250
C00580100,OH,44319,12142016,74
C00010603,CA,940871321,12012016,50
C00286807,TX,77016,12202016,70
C00010603,MA,024781963,12152016,10
C00010603,NY,125082007,12282016,10
C00458000,CA,94062,12112016,5
C00010603,TN,379233631,12182016,250
C00575795,TX,78418,12142016,-8
C00010603,CA,917411952,12282016,50
C00362707,CA,95134,12312016,30
C00010603,AZ,856150297,12122016,20
C00458000,CA,92103,11302016,25
C00161067,TX,770027541,12072016,25
C00608398,LA,70121,12102016,2700
C00010603,CA,945013458,12072016,10
C00458000,AR,72403,12112016,10
C00580100,VA,23059,12092016,35
C00010603,OR,970783731,12142016,10
C00002972,FL,335850301,12192016,10
C00458000,DC,200073343,12182016,2
C00581199,CA,92116,12062016,11
C00002972,AZ,864297688,12272016,41
C00270934,OH,44718,12152016,595
C00580100,MO,65681,11302016,100
C00010603,RI,028425326,12252016,10
C00608398,TX,78730,12082016,250
C00458000,IL,61342,12112016,12
C00002972,IL,625349750,12192016,2
C00580100,GA,30028,12012016,500
C00010603,DC,200093804,12062016,25
C00580100,OR,97459,12282016,250
C00010603,IL,622541114,12212016,10
C00617662,LA,713032119,12022016,500
C00010603,NC,275164434,12062016,25
C00580100,PA,19015,12172016,-100
C00575795,NY,105363166,12142016,25
C00230789,CA,91367,12022016,10
C00010603,CA,900322411,12312016,10
C00425975,AR,722120000,12302016,100
C00458000,MA,,11302016,12
C00580100,CA,93711,12152016,-250
C00019331,WI,540222810,12022016,25
C00580100,FL,34748,12012016,2000
C00010603,WI,530925325,12082016,50
C00002972,FL,336152507,12012016,20
C00286807,CA,94501,12202016,10
C00431429,NY,12205,12232016,10
C00580100,OH,45230,12022016,234
C00237198,MA,02199,12312016,-2300
C00010603,TX,770594405,12092016,50
C00575795,CA,94602,12142016,65
C00010603,OH,432013235,12122016,25
C00458000,NY,10964,12112016,3
C00010603,UT,841081410,12062016,25
C00580100,AZ,85018,12122016,250
C00497396,VA,240912519,12292016,1000
C00010603,PA,190661755,12032016,10
C00010603,NY,100144223,12162016,25
C00580316,DC,200083945,12232016,250
C00415075,CA,951251786,12312016,35
C00575449,ME,049170150,12162016,2699
C00010603,CA,902652261,11302016,3
C00270934,OH,44638,12152016,75
C00002972,NC,276117306,12292016,42
C00575795,CA,956913647,12142016,25
C00575449,AL,362589146,12162016,600
C00010603,NJ,077015538,12242016,50
C00608398,MS,39071,11302016,2700
C00010603,NY,140511931,12272016,10
C00458000,WA,98110,12182016,10
C00010603,OR,970483124,12162016,10
C00002972,FL,320608834,11302016,20
C00237198,TX,78704,12312016,-2300
C00505776,CA,94062,12292016,1000
C00010603,NJ,081021216,12082016,10
C00010603,VI,008026158,12132016,100
C00580100,FL,32125,12302016,250
C00010603,CT,061171404,12252016,10
C00010603,CA,900695929,12142016,25
C00010603,MD,208162308,12062016,50
C00040238,NC,27216,12022016,25
C00544957,IL,60642,12312016,33
C00602920,CA,90048,12022016,500
C00362707,CA,95134,12312016,30
C00042366,DC,200062304,12302016,2300
C00458000,CA,92103,12252016,2
C00010603,CA,920245717,12122016,25
C00010603,NY,105493401,12282016,50
C00010603,KS,662031172,12122016,50
C00010603,DC,200084112,11302016,10
C00010603,CA,931081018,12102016,50
C00010603,TX,791076930,12132016,25
C00010603,FL,339173285,12122016,50
C00458000,CA,94960,12182016,100
C00458000,NC,27006,11302016,1
C00010603,CA,940103546,12282016,10
C00010603,IA,524047735,12282016,10
C00286807,OK,73135,12202016,20
C00002972,TX,788610001,12202016,21
C00458000,NE,68106,12112016,25
C00575795,WA,983663552,12012016,-25
C00561183,MI,48428,12052016,500
C00550491,IL,60603,12062016,50
C00461046,CO,800043893,12122016,500
C00010603,CT,060013961,12282016,50
C00021121,NY,12170,12162016,25
C00010603,NY,114353324,12142016,10
C00230789,CA,95670,12302016,35
C00286807,TX,78374,12202016,40
C00010603,CA,946111517,11302016,25
C00010603,NY,105381331,12062016,50
C00580100,NV,89431,12162016,250
C00010603,PA,189402418,12272016,50
C00010603,CA,949652208,12082016,250
C00010603,AL,350944002,12212016,25
C00010603,GA,303240101,12282016,25
C00620518,FL,331291215,12312016,-1000
C00002972,IL,627083787,12192016,90
C00425975,AR,722120000,12302016,192
C00575795,CA,917233336,12012016,100
C00286807,NM,87120,12202016,20
C00010603,NJ,076662811,12132016,25
C00002972,FL,337014005,12152016,20
C00270934,OH,44601,12152016,30
C00362707,CA,95134,12312016,30
C00580100,TX,75032,12092016,250
C00010603,MA,017721737,12122016,25
C00010603,CO,800336346,12132016,30
C00010603,SC,292237772,12162016,20
C00033555,GA,31792,12082016,5
C00458000,TX,78757,12112016,5
C00010603,MA,012400083,12122016,100
C00167320,MA,017425505,12232016,10000
C00019331,WI,53717,12132016,25
C00010603,CO,812019568,12022016,50
C00608398,LA,71211,12052016,2700
C00458000,OR,97221,12252016,28
C00286807,PA,17701,12202016,20
C00010603,MD,209063316,12282016,25
C00461350,FL,331344541,12142016,-2300
C00580100,TX,76233,12012016,300
C00010603,CA,940244635,12062016,500
C00160937,SD,575235162,12082016,20
C00010603,OR,977023596,12232016,10
C00010603,IL,606403113,12072016,20
C00608398,LA,70001,12012016,1000
C00237495,CA,95814,12192016,114
C00458000,DC,200073343,12182016,3
C00580100,MI,49242,12092016,-500
C00010603,CA,900363516,12282016,25
C00580100,AZ,85297,12172016,59
C00010603,OK,740747811,12202016,10
C00010603,NJ,087362220,12082016,5
C00035600,IA,50305,12072016,1000
C00010603,CT,064682804,12132016,25
C00580100,CA,94618,12012016,728
C00002972,VA,201712934,12272016,41
C00010603,AZ,857155502,12202016,50
C00010603,MO,640551452,12182016,10
C00010603,TX,787043105,12062016,100
C00251009,CO,80454,12012016,25
C00580100,TX,76020,12222016,250
C00544957,RI,02874,12312016,300
C00010603,FL,331342279,12062016,10
C00580100,NY,11357,12182016,250
C00010603,TN,372141611,12232016,10
C00010603,TX,794231816,12152016,70
C00010603,CA,917673949,12282016,25
C00575795,MA,019502843,12032016,46
C00512236,FL,323034531,12132016,300
C00286807,OK,73099,12202016,20
C00160937,SD,572011274,12282016,10
C00010603,CT,069032708,12232016,10
C00010603,MA,020352531,12092016,25
C00575795,PA,190551303,12022016,10
C00010603,IL,602021703,12092016,10
C00575795,FL,323177256,12142016,25
C00580100,WA,98053,12122016,74
C00580100,FL,33765,12142016,250
C00580100,WA,98033,12232016,35
C00505776,FL,33455,12292016,700
C00019331,MN,55419,12212016,50
C00428581,IL,62611,12312016,17
C00010603,CA,958646080,12272016,10
C00333658,CA,95054,12282016,25
C00230789,CA,95742,12022016,35
C00458000,NC,27516,12312016,100
C00458000,FL,34242,12312016,100
C00458000,CA,94131,12042016,75
C00581199,CA,92346,12012016,100
C00458000,AR,72116,12112016,5
C00010603,OR,977028910,12092016,10
C00010603,WI,537053194,12132016,50
C00010603,IL,601741432,12042016,25
C00458000,AK,99501,12182016,13
C00425975,TX,755690000,12162016,15
C00425975,AR,722120000,12022016,192
C00580480,WI,53217,12302016,1000
C00010603,CT,060333628,12232016,30
C00010603,VA,201553226,12012016,15
C00010603,VA,236661668,12192016,1000
C00608398,CT,06460,12072016,100
C00580100,IL,60564,12202016,250
C00615294,FL,322594478,12072016,500
C00580100,ID,83713,12302016,30
C00580100,TN,37220,12012016,2000
C00010603,IN,465268566,12142016,599
C00010603,CA,927804189,12282016,10
C00608398,CT,06460,12082016,50
C00010603,CA,951283603,12282016,100
C00010603,RI,028896535,12272016,100
C00010603,VA,232383933,12102016,10
C00002972,NE,688259303,12122016,500
C00010603,PA,196013304,12122016,25
C00010603,WA,983708091,12162016,15
C00580100,AL,36606,12172016,218
C00033555,GA,31757,12152016,5
C00033555,TX,77479,12082016,10
C00425975,OH,440870000,12022016,10
C00602920,NY,11201,12022016,200
C00010603,CO,808401454,12092016,5
C00458000,RI,,11302016,12
C00033555,FL,32259,12082016,5
C00425975,AR,722120000,12022016,192
C00010603,MA,019301165,12292016,250
C00010603,OR,977028910,12212016,10
C00010603,NY,100118330,12272016,10
C00608398,GA,30327,12012016,2700
C00461046,NY,100238221,12142016,500
C00286807,ME,04757,12202016,40
C00010603,CO,814133418,12152016,25
C00033555,TX,75701,12292016,5
C00608398,LA,71291,12062016,500
C00010603,MD,207161434,12152016,15
C00010603,IL,611023585,12282016,25
C00010603,WV,261871306,12152016,10
C00286807,NV,89148,12202016,20
C00575449,NV,890112004,12162016,2700
C00580100,ID,83616,12012016,1850
C00010603,NY,100166441,12272016,15
C00010603,SD,57025,12242016,50
C00010603,IL,620560159,12062016,10
C00608398,LA,71058,12012016,2700
C00423871,NC,28277,12012016,200
C00010603,CO,809077490,12062016,25
C00010603,WA,981163646,12022016,10
C00438747,PA,19040,12082016,50
C00575795,OR,974043146,12282016,-1
C00010603,CT,060824162,12302016,50
C00010603,FL,320342168,12162016,15
C00002972,NE,686321060,12122016,500
C00010603,CA,920096518,12282016,10
C00458000,CA,94602,12042016,25
C00033555,FL,32259,12222016,5
C00010603,OH,430169726,12072016,50
C00438747,TX,77414,12072016,100
C00001305,VA,23238,12082016,10000
C00010603,MA,012301709,12292016,25
C00010603,NH,038187401,12092016,50
C00033555,TN,37760,12012016,5
C00010603,MA,019705304,12272016,25
C00010603,TX,750752292,12222016,10
C00575795,NY,100243644,11302016,500
C00010603,OK,730077631,12282016,50
C00580100,AK,99709,12162016,59
C00458000,WA,985063741,12182016,12
C00010603,CA,947021116,12232016,25
C00010603,MS,391178146,12192016,25
C00580100,KS,66608,12162016,59
C00286807,IL,60007,12202016,40
C00010603,MD,209124730,12152016,25
C00010603,FL,334447848,12052016,25
C00550491,IL,60603,12062016,100
C00580100,MA,02446,12302016,25
C00237198,TN,37027,12312016,-2300
C00092247,FL,33176,12202016,50
C00575795,OR,974242750,12092016,10
C00580100,WA,98053,12212016,-99
C00002972,IL,612548757,12192016,50
C00010603,NM,877102026,12122016,100
C00575795,VT,050519778,12022016,50
C00458000,TX,78665,12182016,3
C00010603,CT,061073703,12142016,10
C00010603,VA,222044897,12092016,25
C00575449,TX,775664937,12162016,2000
C00286807,AK,99645,12202016,20
C00010603,NY,140511931,12102016,10
C00002972,NE,686205037,12122016,250
C00458000,KS,66762,12182016,2
C00010603,TX,786665327,12172016,10
C00010603,DC,200031939,12072016,50
C00010603,OR,975374675,12172016,10
C00428094,OR,97202,12022016,50
C00108613,IN,46256,12082016,400
C00513077,CA,93001,12092016,105
C00010603,CA,910112316,12202016,25
C00589820,NC,275146110,12282016,100
C00010603,WA,982255081,12162016,10
C00010603,GA,303191322,12082016,10
C00010603,CA,925046912,12302016,10
C00286807,AZ,85041,12202016,40
C00267849,FL,334582477,12312016,50
C00580100,FL,33175,12162016,-500
C00620518,CA,941192861,12312016,2700
C00286807,MI,48843,12202016,50
C00010603,WA,980364726,12282016,10
C00286807,IN,46227,12202016,32
C00001305,VA,23452,12062016,325
C00580100,NY,10801,12132016,240
C00458000,NY,10964,11302016,10
C00010603,MN,554081043,12282016,25
C00458000,NY,11372,12112016,7
C00550491,MO,63101,12062016,50
C00002972,VA,201473633,12082016,41
C00580100,OH,45243,12012016,2700
C00580100,NC,28348,12062016,276
C00010603,WI,531896901,12112016,25
C00073056,TX,759490344,12012016,100
C00217877,CA,94558,12302016,125
C00458000,CA,93401,12252016,3
C00575795,CA,902723806,12102016,25
C00033555,TN,37877,12152016,5
C00010603,AL,350944002,12282016,10
C00002972,NC,286254597,12072016,40
C00237495,CA,95814,12192016,133
C00560599,CA,945101823,12032016,25
C00010603,AR,722054242,12272016,15
C00580100,WA,98102,12062016,250
C00023580,WI,53404,12072016,49
C00010603,MD,209061954,12152016,20
C00010603,NY,110034535,12272016,25
C00614016,NY,10069,12272016,150
C00010603,CA,946104568,12032016,50
C00010603,LA,712032714,12282016,10
C00425975,FL,327510000,12162016,9
C00010603,NJ,086183329,12212016,10
C00092247,WA,980368268,12202016,25
C00458000,CA,92647,12312016,3
C00010603,FL,336012350,12282016,10
C00550491,MO,63101,12062016,50
C00010603,MI,489097216,12032016,10
C00333658,CA,95054,12282016,20
C00010603,PA,196101038,12072016,25
C00458000,WA,985024944,12112016,10
C00237495,CA,95814,12192016,19
C00040725,IL,62851,12142016,1000
C00002972,FL,324330982,11302016,20
C00010603,NJ,074521603,12252016,15
C00010603,CA,913673016,12282016,10
C00608398,CA,92870,12012016,2300
C00010603,IA,500104149,12302016,100
C00513077,CA,93001,12092016,70
C00580100,KS,66203,12082016,222
C00580100,VA,22578,12202016,250
C00010603,CA,954093516,12132016,1000
C00010603,TN,373501604,12052016,7
C00010603,KS,660466109,12282016,25
C00304758,VA,221014203,12052016,1000
C00010603,NY,100133350,12272016,50
C00575795,NY,117723020,12132016,-10
C00425975,AR,722120000,12162016,20
C00010603,CO,800175406,12282016,10
C00010603,,,12212016,15
C00544957,FL,34202,12312016,33
C00010603,IL,606402115,12272016,10
C00010603,CT,067961407,12182016,10
C00021121,NY,12054,12162016,20
C00010603,OH,450667740,12062016,50
C00010603,NY,100287533,12012016,25
C00010603,NC,280788466,12072016,50
C00581199,MN,55414,12072016,500
C00580100,CA,92679,12012016,1200
C00575795,PA,18324,12092016,25
C00010603,TX,775664420,12192016,25
C00458000,CT,,12252016,100
C00010603,MA,021692019,12282016,10
C00010603,PA,190102258,12152016,3
C00608398,LA,70563,12072016,2700
C00580100,CA,95472,11302016,99
C00010603,,,12052016,10
C00010603,CA,945416518,12162016,25
C00010603,CA,931054306,12302016,5
C00458000,PA,19147,12312016,10
C00002972,OH,430815008,12302016,57
C00410324,WA,98275,12312016,25
C00333658,CA,95054,12282016,20
C00002972,FL,335237470,12012016,20
C00580100,NJ,07011,12012016,99
C00575795,OR,974043146,12132016,-1
C00010603,CA,947031160,12122016,10
C00010603,MI,492678608,12152016,25
C00540112,WA,98008,12232016,50
C00458000,AK,99516,12112016,25
C00580100,MN,55112,12102016,74
C00458000,WI,,12182016,250
C00580100,OH,45044,12042016,1000
C00458000,MI,48105,12182016,10
C00010603,AK,995014258,12062016,50
C00010603,NJ,076312739,12012016,50
C00267849,CT,067521312,12312016,20
C00458000,IL,606143714,12312016,5
C00620773,WV,24740,12312016,0
C00010603,OH,452152542,12132016,25
C00010603,CA,934204945,12232016,100
C00581199,CA,95060,12062016,700
C00580100,NY,10065,12012016,1500
C00010603,CA,933067568,12172016,25
C00010603,CA,902774457,12282016,25
C00010603,TN,380174059,12062016,25
C00010603,NC,287048583,12312016,10
C00010603,TX,775848734,12082016,25
C00033555,TX,75503,12012016,5
C00010603,FL,331731377,12172016,30
C00010603,NC,277043811,12292016,100
C00230789,CA,91367,12162016,40
C00384529,AK,995013220,12312016,1000
C00010603,DC,200372407,12282016,250
C00575795,NY,148951529,12162016,-50
C00575795,FL,341456344,12162016,-163
C00580100,PA,17512,12172016,100
C00010603,CA,931102023,12282016,10
C00033555,VA,23322,12082016,5
C00010603,CA,926518317,12132016,25
C00580100,AL,36653,12172016,203
C00010603,NJ,076702120,12242016,100
C00580100,AL,36532,12172016,287
C00476564,MA,02492,12212016,1000
C00010603,NY,100656136,12062016,50
C00267849,NH,03840,12312016,20
C00010603,TX,752295317,12092016,10
C00468579,IN,463100579,12212016,500
C00580100,CA,96001,12022016,-500
C00010603,MI,497345581,12062016,10
C00458000,PA,19063,12182016,10
C00010603,TX,770561707,12282016,10
C00611590,GA,303506609,12162016,2700
C00010603,MA,021192306,12272016,50
C00019331,IL,60302,12222016,50
C00002972,AZ,856022165,12152016,38
C00580100,CO,81501,12092016,-250
C00010603,NY,100198201,12132016,100
C00458000,AZ,85008,12112016,2
C00010603,AR,727408616,12272016,25
C00010603,MN,554172129,12222016,10
C00581199,OR,97405,12042016,250
C00608398,TX,77251,12032016,2700
C00458000,TX,78238,11302016,12
C00445593,CO,80301,12302016,25
C00581199,MA,02135,12062016,100
C00010603,MA,018903800,12232016,10
C00581199,MA,02130,11302016,250
C00341800,VA,22307,12302016,83
C00002972,CO,804241382,12292016,20
C00581199,AZ,86305,12042016,100
C00267849,FL,331414303,12312016,20
C00580100,NV,89513,12012016,300
C00010603,AR,716430392,12262016,10
C00010603,TX,786765962,12162016,25
C00002972,FL,335850301,12052016,20
C00010603,VA,223011328,12032016,25
C00425975,OK,741030000,12022016,20
C00010603,KS,662237883,12282016,10
C00010603,CA,920191213,12142016,10
C00010603,CA,947061210,12242016,10
C00010603,NC,282035710,12022016,100
C00010603,HI,968224805,11302016,10
C00425975,AR,722120000,12162016,25
C00010603,OH,441212505,12092016,10
C00458000,DC,200162048,12112016,50
C00580100,TX,77379,12012016,1900
C00010603,VA,231122423,12072016,25
C00540112,WA,98372,12232016,75
C00010603,OH,432141850,12252016,25
C00010603,MA,021442604,12012016,100
C00580100,IN,47610,12082016,74
C00010603,CA,954373817,12082016,50
C00010603,WA,980275645,12282016,10
C00010603,MA,020503122,12082016,50
C00010603,VT,054015440,12182016,5
C00010603,CA,950623333,12262016,20
C00010603,FL,342362442,12182016,25
C00010603,CA,916023079,12172016,10
C00010603,IL,606402115,12052016,10
C00010603,IL,606593707,12262016,25
C00010603,VA,221023515,12132016,250
C00425975,IN,477150000,12022016,9
C00010603,TX,787048701,12212016,25
C00010603,WA,983631704,12282016,25
C00010603,KY,403799725,11302016,10
C00001305,VA,231124635,12132016,250
C00608398,TX,77003,12102016,500
C00237198,NY,10023,12312016,-2700
C00010603,NC,282267907,12282016,10
C00010603,NC,288032195,12122016,5
C00458000,NH,,12252016,3
C00010603,NY,148479639,12102016,25
C00495358,VA,234541624,12012016,100
C00019331,NJ,08332,12082016,25
C00010603,CA,910112206,12162016,50
C00002972,VA,201714543,12302016,1000
C00010603,OH,439521575,12292016,10
C00021121,NY,14032,12312016,12
C00108613,IN,463419226,12092016,125
C00010603,GA,302527690,12282016,25
C00002972,OH,458957713,12022016,2
C00010603,MD,217406255,12072016,25
C00010603,CA,910013430,12172016,25
