FEC ID,STATE,STATE ABBREVIATION,GENERAL ELECTION DATE,FIRST NAME,LAST NAME,"LAST NAME,  FIRST",TOTAL VOTES,PARTY,GENERAL RESULTS,TOTAL VOTES #,GENERAL %,WINNER INDICATOR
P20003984,Rhode Island,RI,11/8/16,Jill,Stein,"Stein, Jill",,GRE,"6,220",,1.34%,
P20003984,South Carolina,SC,11/8/16,Jill,Stein,"Stein, Jill",,GRE,"13,034",,0.62%,
P20003984,Texas,TX,11/8/16,Jill,Stein,"Stein, Jill",,GRE,"71,558",,0.80%,
P20003984,Vermont,VT,11/8/16,Jill,Stein,"Stein, Jill",,GRE,"6,758",,2.14%,
P20003984,Virginia,VA,11/8/16,Jill,Stein,"Stein, Jill",,GRE,"27,638",,0.69%,
P20003984,Washington,WA,11/8/16,Jill,Stein,"Stein, Jill",,GRE,"58,417",,1.76%,
P20003984,Massachusetts,MA,11/8/16,Jill,Stein,"Stein, Jill",,GR,"47,661",,1.43%,
P20003984,Florida,FL,11/8/16,Jill,Stein,"Stein, Jill",,GPF,"64,399",,0.68%,
P20003984,Maine,ME,11/8/16,Jill,Stein,"Stein, Jill",,GI,"14,251",,1.91%,
P00003392,North Dakota,ND,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DNL,"93,758",,27.23%,
P00003392,Minnesota,MN,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DFL,"1,367,716",,46.44%,W
P00003392,Alabama,AL,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"729,547",,34.36%,
P00003392,Alaska,AK,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"116,454",,36.55%,
P00003392,Arizona,AZ,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"1,161,167",,45.13%,
P00003392,Arkansas,AR,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"380,494",,33.65%,
P00003392,California,CA,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"8,753,792",,61.73%,W
P00003392,Colorado,CO,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"1,338,870",,48.16%,W
P00003392,Connecticut,CT,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"897,572",,54.57%,W
P00003392,Delaware,DE,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"235,603",,53.09%,W
P00003392,District of Columbia,DC,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"282,830",,90.86%,W
P00003392,Florida,FL,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"4,504,975",,47.82%,
P00003392,Georgia,GA,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"1,877,963",,45.64%,
P00003392,Hawaii,HI,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"266,891",,62.22%,W
P00003392,Idaho,ID,11/8/16,Hillary Rodham,Clinton,"Clinton, Hillary Rodham",,DEM,"189,765",,27.49%,
P00003392,Illinois,IL,11/8/16,Hillary Rodham,Clinton,"Clinton, Hillary Rodham",,DEM,"3,090,729",,55.83%,W
P00003392,Indiana,IN,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"1,033,126",,37.77%,
P00003392,Iowa,IA,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"653,669",,41.74%,
P00003392,Kansas,KS,11/8/16,Hillary Rodham,Clinton,"Clinton, Hillary Rodham",,DEM,"427,005",,36.05%,
P00003392,Kentucky,KY,11/8/16,Hillary Rodham,Clinton,"Clinton, Hillary Rodham",,DEM,"628,854",,32.68%,
P00003392,Louisiana,LA,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"780,154",,38.45%,
P00003392,Maine,ME,11/8/16,Hillary R.,Clinton,"Clinton, Hillary R.",,DEM,"357,735",,47.83%,W
P00003392,Maryland,MD,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"1,677,928",,60.33%,W
P00003392,Massachusetts,MA,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"1,995,196",,60.01%,W
P00003392,Michigan,MI,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"2,268,839",,47.27%,
P00003392,Mississippi,MS,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"485,131",,40.11%,
P00003392,Missouri,MO,11/8/16,Hillary Rodham,Clinton,"Clinton, Hillary Rodham",,DEM,"1,071,068",,38.14%,
P00003392,Montana,MT,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"177,709",,35.75%,
P00003392,Nebraska,NE,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"284,494",,33.70%,
P00003392,Nevada,NV,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"539,260",,47.92%,W
P00003392,New Hampshire,NH,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"348,526",,46.83%,W
P00003392,New Jersey,NJ,11/8/16,Hillary Rodham,Clinton,"Clinton, Hillary Rodham",,DEM,"2,148,278",,55.45%,W
P00003392,New Mexico,NM,11/8/16,Hillary Rodham,Clinton,"Clinton, Hillary Rodham",,DEM,"385,234",,48.26%,W
P00003392,New York,NY,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"4,379,783",,56.72%,
P00003392,North Carolina,NC,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"2,189,316",,46.17%,
P00003392,Ohio,OH,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"2,394,164",,43.56%,
P00003392,Oklahoma,OK,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"420,375",,28.93%,
P00003392,Oregon,OR,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"1,002,106",,50.07%,W
P00003392,Pennsylvania,PA,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"2,926,441",,47.46%,
P00003392,Rhode Island,RI,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"252,525",,54.41%,W
P00003392,South Carolina,SC,11/8/16,Hillary Rodham,Clinton,"Clinton, Hillary Rodham",,DEM,"855,373",,40.67%,
P00003392,South Dakota,SD,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"117,458",,31.74%,
P00003392,Tennessee,TN,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"870,695",,34.72%,
P00003392,Texas,TX,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"3,877,868",,43.24%,
P00003392,Utah,UT,11/8/16,Hillary Rodham,Clinton,"Clinton, Hillary Rodham",,DEM,"310,676",,27.46%,
P00003392,Vermont,VT,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"178,573",,56.68%,W
P00003392,Virginia,VA,11/8/16,Hillary R.,Clinton,"Clinton, Hillary R.",,DEM,"1,981,473",,49.73%,W
P00003392,Washington,WA,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"1,742,718",,52.54%,W
P00003392,West Virginia,WV,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"188,794",,26.43%,
P00003392,Wisconsin,WI,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"1,382,536",,46.45%,
P00003392,Wyoming,WY,11/8/16,Hillary,Clinton,"Clinton, Hillary",,DEM,"55,973",,21.88%,
P80000268,Arizona,AZ,11/8/16,Willie Felix,Carter,"Carter, Willie Felix",,DEM,42,,0.00%,
P60021102,Florida,FL,11/8/16,Darrell L.,Castle,"Castle, Darrell L.",,CPF,"16,475",,0.17%,
P60007457,Idaho,ID,11/8/16,Scott,Copeland,"Copeland, Scott",,CON,"2,356",,0.34%,
P60021102,Alaska,AK,11/8/16,Darrell L.,Castle,"Castle, Darrell L.",,CON,"3,866",,1.21%,
P60021102,Arkansas,AR,11/8/16,Darrell L.,Castle,"Castle, Darrell L.",,CON,"4,613",,0.41%,
P60021102,Hawaii,HI,11/8/16,Darrell L.,Castle,"Castle, Darrell L.",,CON,"4,508",,1.05%,
P60021102,Iowa,IA,11/8/16,Darrell L.,Castle,"Castle, Darrell L.",,CON,"5,335",,0.34%,
P60021102,Louisiana,LA,11/8/16,Darrell,Castle,"Castle, Darrell",,CON,"3,129",,0.15%,
P60021102,Minnesota,MN,11/8/16,Darrell,Castle,"Castle, Darrell",,CON,"9,456",,0.32%,
P60021102,Mississippi,MS,11/8/16,Darrell,Castle,"Castle, Darrell",,CON,"3,987",,0.33%,
P60021102,Missouri,MO,11/8/16,Darrell L.,Castle,"Castle, Darrell L.",,CON,"13,092",,0.47%,
P60021102,New Jersey,NJ,11/8/16,Darrell,Castle,"Castle, Darrell",,CON,"6,161",,0.16%,
P60021102,New Mexico,NM,11/8/16,Darrell,Castle,"Castle, Darrell",,CON,"1,514",,0.19%,
P60021102,North Dakota,ND,11/8/16,Darrell,Castle,"Castle, Darrell",,CON,"1,833",,0.53%,
P60021102,Pennsylvania,PA,11/8/16,Darrell L.,Castle,"Castle, Darrell L.",,CON,"21,572",,0.35%,
P60021102,South Carolina,SC,11/8/16,Darrell,Castle,"Castle, Darrell",,CON,"5,765",,0.27%,
P60021102,South Dakota,SD,11/8/16,Darrell L.,Castle,"Castle, Darrell L.",,CON,"4,064",,1.10%,
P60021102,Utah,UT,11/8/16,Darrell L.,Castle,"Castle, Darrell L.",,CON,"8,032",,0.71%,
P60021102,Washington,WA,11/8/16,Darrell L.,Castle,"Castle, Darrell L.",,CON,"17,623",,0.53%,
P60021102,West Virginia,WV,11/8/16,Darrell L.,Castle,"Castle, Darrell L.",,CON,"3,807",,0.53%,
P60021102,Wisconsin,WI,11/8/16,Darrell L.,Castle,"Castle, Darrell L.",,CON,"12,162",,0.41%,
P60021102,Wyoming,WY,11/8/16,Darrell,Castle,"Castle, Darrell",,CON,"2,042",,0.80%,
P00003392,New York,NY,11/8/16,Hillary,Clinton,"Clinton, Hillary",,Combined Parties:,,"4,556,118",59.01%,W
P20002671,New York,NY,11/8/16,Gary,Johnson,"Johnson, Gary",,Combined Parties:,,"176,598",2.29%,
P80001571,New York,NY,11/8/16,Donald J.,Trump,"Trump, Donald J.",,Combined Parties:,,"2,819,533",36.52%,
P60022654,Louisiana,LA,11/8/16,Evan,McMullin,"McMullin, Evan",,CCS,"8,547",,0.42%,
P80001571,New York,NY,11/8/16,Donald J.,Trump,"Trump, Donald J.",,C,"292,392",,3.79%,
P20003984,Nebraska,NE,11/8/16,Jill,Stein,"Stein, Jill",,BP,"8,775",,1.04%,
P60022654,Arkansas,AR,11/8/16,Evan ,McMullin,"McMullin, Evan ",,BFA,"13,176",,1.17%,
P60022654,New Mexico,NM,11/8/16,Evan,McMullin,"McMullin, Evan",,BFA,"5,825",,0.73%,
P60022787,Colorado,CO,11/8/16,Michael A.,Maturen,"Maturen, Michael A.",,ASP,862,,0.03%,
P60023496,Colorado,CO,11/8/16,Frank,Atwood,"Atwood, Frank",,APV,337,,0.01%,
P20005260,Colorado,CO,11/8/16,Tom ,Hoefling,"Hoefling, Tom ",,AMP,710,,0.03%,
P60021102,Colorado,CO,11/8/16,Darrell L.,Castle,"Castle, Darrell L.",,AMC,"11,699",,0.42%,
P60012960,South Carolina,SC,11/8/16,Peter,Skewes,"Skewes, Peter",,AM,"3,246",,0.15%,
P60016342,Kentucky,KY,11/8/16,Rocky Roque,De La Fuente,"De La Fuente, Rocky Roque",,ADP,"1,128",,0.06%,
P60016342,Minnesota,MN,11/8/16,"""Rocky"" Roque",De La Fuente,"De La Fuente, ""Rocky"" Roque",,ADP,"1,431",,0.05%,
P60016342,Mississippi,MS,11/8/16,"""Rocky"" Roque",De La Fuente,"De La Fuente, ""Rocky"" Roque",,ADP,644,,0.05%,
P60016342,Montana,MT,11/8/16,"""Rocky"" Roque",De La Fuente,"De La Fuente, ""Rocky"" Roque",,ADP,"1,570",,0.32%,
P60016342,New Hampshire,NH,11/8/16,"Roque ""Rocky""",De La Fuente,"De La Fuente, Roque ""Rocky""",,ADP,678,,0.09%,
P60016342,New Jersey,NJ,11/8/16,Rocky Roque,De La Fuente,"De La Fuente, Rocky Roque",,ADP,"1,838",,0.05%,
P60016342,New Mexico,NM,11/8/16,"""Rocky"" Roque",De La Fuente,"De La Fuente, ""Rocky"" Roque",,ADP,475,,0.06%,
P60016342,North Dakota,ND,11/8/16,Rocky Roque,De La Fuente,"De La Fuente, Rocky Roque",,ADP,364,,0.11%,
P60016342,Rhode Island,RI,11/8/16,"""Rocky"" Roque",De La Fuente,"De La Fuente, ""Rocky"" Roque",,ADP,671,,0.14%,
P60016342,Wisconsin,WI,11/8/16,Rocky Roque,De La Fuente,"De La Fuente, Rocky Roque",,ADP,"1,502",,0.05%,
,Nevada,NV,11/8/16,,None of These Candidates,None of These Candidates,,,"28,863",,2.56%,
